Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
616.805;0.0020;0.0054;0.9932;0.0000;0.0000;0.0610;0.3076;-0.0879;-55.6348;35.3000 
616.805;0.0020;0.0054;0.9932;0.0000;0.0000;0.0610;0.3076;-0.0879;-55.6348;35.1900 
616.805;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.1900 
616.805;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2700 
616.805;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6403;35.2700 
616.805;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2100 
616.805;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2100 
616.815;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2000 
616.815;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2000 
616.815;0.0020;0.0049;0.9932;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2000 
616.825;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2400 
616.825;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6348;35.2400 
616.825;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0879;-55.6403;35.2100 
616.825;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6403;35.2100 
616.835;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6403;35.1900 
616.835;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6348;35.1900 
616.855;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6348;35.2500 
616.855;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6348;35.2500 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6348;35.1800 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6348;35.1800 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6293;35.2200 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6293;35.2200 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6293;35.2500 
616.875;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6238;35.2500 
616.885;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6238;35.2500 
616.885;0.0015;0.0049;0.9927;0.0000;0.0610;0.0610;0.3076;-0.0824;-55.6238;35.2300 
616.895;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0824;-55.6238;35.2300 
616.895;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0824;-55.6238;35.2300 
616.895;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0824;-55.6183;35.2300 
616.895;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0769;-55.6183;35.1800 
616.905;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0769;-55.6183;35.1800 
616.905;0.0010;0.0049;0.9922;0.0000;0.0610;0.0000;0.3076;-0.0769;-55.6183;35.2900 
616.985;0.0010;0.0049;0.9922;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2900 
616.995;0.0010;0.0049;0.9922;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.1900 
616.995;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.1900 
616.995;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.1800 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.1800 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2000 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2000 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2400 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2400 
617.005;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2400 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.1900 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.1900 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2300 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2300 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2900 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2900 
617.005;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2800 
617.015;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2800 
617.015;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2200 
617.015;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6183;35.2200 
617.015;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0769;-55.6128;35.2100 
617.025;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6128;35.2100 
617.025;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6128;35.1700 
617.035;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6128;35.1700 
617.035;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6128;35.2200 
617.045;0.0020;0.0049;0.9932;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6073;35.2200 
617.045;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6073;35.2200 
617.055;0.0015;0.0049;0.9927;0.0000;0.0000;0.0000;0.3076;-0.0824;-55.6073;35.2500 
